node_names,edges,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235
xx_400,0.0013002518,17.5465,19.72658,19.952427,23.291468,21.732742,28.274029,23.64518,32.713295,25.645847,37.39497,27.930035,41.885174,30.500673,45.97106,33.670784,49.422993,37.695557,51.798767,42.586807,53.317398,47.698593,53.673244,52.968456,54.246727,58.04411,53.448456,63.0024,52.211514,67.8509,50.62294,72.46448,48.697388,77.18264,47.04987,81.50856,44.67683,85.4956,41.67973,88.78527,37.981903,91.85509,34.15396,94.453995,29.908207,97.03973,25.626299,98.72827,21.154165,100.18069,16.676193,100.59305,12.336886,99.3429,7.9893174,96.58041,4.0642166,93.054,0.873196,89.736916,-1.8658533,95.88407,-3.034075,101.96409,-4.3458676,108.22257,-6.5233083,113.16776,-10.166582,117.767975,-14.747443,121.42444,-19.979372,123.92616,-25.880869,125.78311,-32.203907,126.15531,-38.685997,126.46692,-45.489788,124.75903,-51.517197,121.27727,-55.884853,115.31844,-57.494495,108.93993,-57.260067,102.31499,-55.960743,95.95761,-54.184753,89.6577,-52.272305,83.44984,-49.988117,77.43699,-47.517662,71.336174,-45.040142,65.236534,-42.475025,59.200512,-39.965843,53.06466,-37.52687,47.022797,-35.064137,40.86169,-32.578537,34.81329,-29.965513,28.90549,-27.11927,23.154743,-23.905924,17.67465,-20.844074,-17.663021,-20.44939,-23.368746,-23.52998,-28.842897,-26.779959,-34.35812,-29.563156,-40.29814,-31.974552,-46.421265,-34.41073,-52.50739,-36.839897,-58.6965,-39.325138,-64.79201,-41.82684,-70.87575,-44.35715,-76.95978,-46.93836,-82.95946,-49.36655,-89.09542,-51.566143,-95.330124,-53.61055,-101.78674,-55.385326,-108.33638,-56.737793,-114.92665,-57.25944,-121.12064,-56.248184,-125.32161,-52.528107,-127.10986,-46.83015,-127.20618,-40.157303,-126.471306,-33.55386,-125.06714,-27.169636,-122.75139,-21.099373,-119.27909,-15.746983,-114.87427,-10.976369,-110.069496,-6.8606954,-104.27866,-4.240747,-98.02085,-2.5978122,-92.02804,-1.4165894,-95.50365,1.8793441,-98.20243,5.264237,-100.27224,9.289947,-100.79481,13.637732,-100.2297,17.986279,-98.69134,22.460052,-96.526794,26.847694,-94.10624,31.123205,-91.31498,35.30982,-88.044846,38.924145,-84.39253,42.28521,-80.31784,45.09112,-75.74404,47.062504,-71.34646,49.071213,-66.49051,50.51736,-61.788322,52.358337,-56.75427,53.392532,-51.68193,53.66377,-46.643257,53.493404,-41.694435,52.53425,-37.279766,50.559296,-33.636917,47.58654,-30.456114,44.015404,-27.835808,39.974087,-25.511248,35.73693,-23.328558,31.248339,-21.593405,26.73663,-19.789755,22.168165,-17.395462,19.015541
xx_401,0.004504669,17.158344,18.758379,19.806673,22.386473,21.613977,26.74312,23.413218,31.519377,25.347635,36.224888,28.025318,40.186546,31.024824,44.141655,34.66875,47.570557,38.76961,50.048462,43.395775,51.846794,48.37461,53.045727,53.499855,53.092594,58.618282,52.866657,63.634773,51.922386,68.68246,50.551105,73.49278,48.519306,78.18359,46.25489,82.432106,43.612213,86.126335,40.25509,89.44525,36.56497,92.912926,33.063786,96.10059,29.218065,98.32584,24.64345,99.01235,19.683472,98.95506,14.917487,98.07107,10.401884,96.714264,6.6205606,93.64024,3.6269245,89.68387,1.2801656,87.17751,-1.2513686,92.124176,-1.9130841,98.60848,-2.2656426,104.67678,-3.8832016,110.73356,-6.696633,115.50097,-10.6582575,119.44376,-15.435486,122.87333,-21.006712,125.40844,-27.052065,126.69905,-33.5085,127.008995,-40.160744,125.81495,-46.51398,122.7873,-51.726868,118.404015,-55.325546,112.4061,-56.46951,105.76136,-55.65411,99.25119,-54.328964,92.74574,-52.669064,86.344406,-50.72042,80.00986,-48.61108,73.599884,-46.310925,67.30349,-44.00865,61.10958,-41.862488,54.602356,-39.759716,48.170246,-37.625294,41.77311,-35.453926,35.28282,-33.27884,29.070444,-30.676073,22.750914,-27.86793,16.657188,-25.189426,-17.50323,-24.977379,-23.235462,-27.700466,-29.359484,-30.444693,-35.59444,-33.027985,-41.972168,-35.33666,-48.295998,-37.490005,-54.586437,-39.534637,-60.871452,-41.7118,-67.16865,-43.92445,-73.48928,-46.08887,-79.81903,-48.36055,-86.16831,-50.51706,-92.5924,-52.275505,-98.89186,-53.885536,-105.31347,-55.241035,-111.57615,-55.4456,-117.29601,-54.374294,-122.02832,-51.435413,-125.56822,-46.578697,-127.30467,-40.994003,-126.56421,-34.935547,-125.490776,-28.688612,-123.265816,-22.535534,-119.572624,-16.982517,-115.77191,-12.14887,-110.58088,-8.179087,-105.009766,-5.0356045,-99.92976,-2.7040286,-93.863365,-1.5558,-88.80197,-0.4701625,-91.19585,2.5410407,-94.30892,5.295949,-96.14221,8.4704685,-97.000404,12.2649975,-97.73252,16.546543,-97.77853,21.16979,-96.68668,25.746632,-94.790436,30.05236,-92.56146,34.22614,-89.32935,38.010265,-85.31321,41.05172,-81.09649,43.85028,-76.86761,46.542065,-72.42588,48.93845,-67.77106,50.5769,-63.10685,51.991985,-58.261684,53.14213,-53.32387,53.827454,-48.37832,53.1157,-43.65173,51.630566,-39.216087,49.829395,-35.151352,47.367546,-31.43686,43.921986,-28.568022,40.007786,-26.17384,36.261402,-23.934765,31.941755,-22.27188,27.295753,-20.92884,23.28637,-18.608734,19.41334
xx_402,0.0030991542,18.225885,20.700586,20.654335,24.56268,22.525402,29.02298,24.594471,33.525795,26.56203,38.184044,29.090818,42.39074,32.06911,46.158127,35.585846,49.677452,39.853447,51.796253,44.35956,52.860184,49.33763,53.4517,54.332424,54.11236,59.298237,53.46283,64.216515,52.42206,69.23924,51.232666,74.09579,49.801266,78.77922,48.03707,83.12489,45.632572,86.99503,42.61384,90.349976,39.05679,92.902664,34.85515,95.29694,30.485884,97.94149,26.270813,100.45436,22.035109,102.009575,17.56107,102.09198,13.149595,100.35578,8.925591,97.43154,5.11805,94.16031,1.7482096,90.40739,-1.2513576,96.31858,-2.5671394,102.43715,-4.240778,108.2416,-6.366682,113.14416,-10.00717,116.87467,-14.605723,120.14128,-19.94911,122.16636,-25.865551,122.93152,-32.332283,122.87998,-38.782978,122.322586,-45.263924,120.294,-50.993546,118.312546,-55.698143,113.34815,-58.445255,107.332245,-58.851677,101.225365,-57.70877,95.1437,-55.875973,89.19497,-53.746933,83.34606,-51.432163,77.63308,-49.073277,71.90951,-46.547916,66.30583,-44.08564,60.568535,-41.592686,54.747078,-39.162758,48.996872,-36.642937,43.18524,-34.413586,37.573936,-31.753267,31.781034,-28.950367,26.302332,-26.0242,20.61065,-23.215357,-21.063986,-24.294064,-26.648903,-26.702608,-32.148457,-29.496077,-37.897015,-32.157986,-43.78974,-34.527428,-49.5649,-36.986565,-55.385944,-39.297665,-61.07626,-41.595222,-66.93704,-43.931534,-72.6769,-46.41005,-78.406075,-48.86981,-84.16017,-51.18596,-89.95532,-53.277153,-96.024345,-55.343964,-102.0317,-57.0229,-108.17776,-58.05471,-114.24669,-57.597435,-118.79301,-54.17526,-121.228455,-48.785385,-122.18774,-42.442116,-122.79764,-36.023567,-122.18094,-29.754503,-120.67522,-23.619787,-118.30079,-17.862576,-114.812805,-12.854483,-110.08654,-8.847571,-105.21272,-5.5617013,-99.354355,-3.5722198,-93.26265,-2.4598327,-87.17019,-1.2648499,-90.68696,1.4164479,-94.07539,4.323104,-97.26815,7.589835,-99.86901,11.411306,-100.60893,15.695253,-100.25975,20.235558,-98.99809,24.826658,-96.94749,29.25012,-94.20332,33.6413,-91.48834,37.865276,-88.41809,41.664574,-84.524376,44.924644,-80.30332,47.680332,-75.739525,49.779716,-70.87116,51.186687,-65.81692,52.444393,-60.75018,53.76993,-55.57629,54.58161,-50.527744,54.70574,-45.576973,53.61754,-40.727486,51.97066,-36.156044,49.886555,-32.30086,46.90969,-29.48296,42.955196,-26.92239,38.69111,-24.908556,34.19996,-23.008478,29.33168,-20.895048,24.884817,-18.644411,21.110876
Mythimna_impura,0.002683,19.233074,20.26807,21.936914,23.794243,23.778397,28.115486,25.812696,32.444557,28.14621,36.601967,30.579226,40.587044,33.8306,43.9207,37.807037,46.352055,42.1258,48.190376,46.72617,49.511696,51.54144,50.261524,56.47416,50.41294,61.396957,50.07824,66.20795,49.31052,71.00844,48.397053,75.58078,47.00887,79.8552,45.032227,83.97222,42.744183,87.63301,39.737892,90.988365,36.34639,93.727486,32.52848,96.155975,28.553316,98.02744,24.431946,99.37598,20.344471,99.8104,16.239008,99.18265,12.235073,97.3836,8.440996,94.59304,4.997201,91.07216,1.994714,87.89016,-0.8062889,93.48784,-2.4451642,99.907974,-3.7762544,105.82057,-5.906196,111.19335,-8.538908,116.20066,-12.146691,120.28277,-16.663446,123.13152,-22.15283,124.94577,-28.260046,125.808914,-34.643013,125.74194,-41.165855,124.69956,-47.217323,121.73779,-51.597206,116.815315,-53.8237,110.8044,-54.090145,104.44428,-53.36163,98.070915,-52.06935,91.77092,-50.475407,85.540535,-48.741207,79.35065,-46.831276,73.29032,-44.737896,67.304245,-42.55811,61.19548,-40.406147,55.10368,-38.26391,49.020077,-36.106766,43.023674,-33.826916,37.05886,-31.596972,31.279793,-28.992477,25.587683,-26.087132,19.806385,-23.329124,-19.923523,-23.662508,-25.601751,-26.405771,-31.26808,-29.240326,-37.074886,-31.690928,-43.069378,-33.980694,-49.02579,-36.115784,-55.0604,-38.229767,-61.079456,-40.355408,-67.09929,-42.47562,-73.12265,-44.550823,-79.14708,-46.62079,-85.25534,-48.55462,-91.4138,-50.185726,-97.64325,-51.74828,-103.86617,-52.958004,-110.13738,-53.536987,-116.12099,-53.333683,-121.37656,-51.664097,-124.85055,-47.5433,-126.03123,-41.533222,-125.81382,-35.01276,-124.84383,-28.635977,-123.27246,-22.67073,-120.77069,-17.097212,-117.08092,-12.190028,-112.333206,-8.243237,-106.75878,-5.338837,-101.00334,-3.2337518,-94.93364,-1.8006598,-89.072784,-0.24670964,-92.280174,2.7915418,-95.68966,5.798208,-98.47472,9.328048,-100.025276,13.305021,-100.39837,17.493883,-99.445786,21.505081,-97.55286,25.298262,-95.38451,29.077114,-93.07709,32.94286,-90.32538,36.749264,-87.17085,40.282833,-83.44589,43.09175,-79.22942,45.115555,-74.792274,46.709324,-70.18869,47.923264,-65.54851,48.896538,-60.774837,49.6241,-55.955612,49.888832,-51.18721,49.673973,-46.412437,48.912518,-41.883335,47.583725,-37.641556,45.645004,-33.87914,43.122345,-30.798761,39.801434,-28.105928,36.056908,-25.848011,31.940573,-23.783033,27.774029,-21.798159,23.645695,-19.130947,20.614697
Mythimna_pallens,0.002957,18.106993,17.10114,20.706497,20.479769,22.604715,24.78138,24.605894,28.98434,26.727283,33.208706,29.073425,37.39099,31.795229,41.295776,35.15588,44.615032,39.132305,47.120903,43.472794,48.977283,48.220707,50.00319,53.11413,50.312836,58.01248,50.073658,62.85832,49.261024,67.59199,48.093674,72.23133,46.65296,76.79883,45.06458,81.0473,42.890938,84.93714,40.126617,88.468636,36.92424,91.656586,33.366882,94.36142,29.490705,96.70024,25.541939,98.538734,21.539509,99.82737,17.574375,100.05977,13.562032,99.08201,9.626531,96.96241,5.9241776,93.905174,2.6705315,91.13717,-0.3204369,96.92467,-1.834885,103.12301,-3.332147,108.9827,-5.651774,114.28524,-8.981859,118.68889,-13.274954,122.10708,-18.332949,124.48177,-23.992365,126.371155,-30.031424,127.640175,-36.378887,128.06718,-42.761883,126.31162,-48.03202,122.382324,-51.389606,116.86979,-52.920723,110.59504,-52.931774,104.201584,-52.01636,97.94619,-50.61917,91.736115,-48.975006,85.640945,-47.144966,79.54623,-45.1829,73.48642,-43.151947,67.46598,-41.12839,61.39393,-39.176464,55.31854,-37.199265,49.23028,-35.22932,43.226204,-33.2298,37.2445,-31.223436,31.477268,-29.081028,25.612944,-26.584972,19.814816,-24.171095,-19.606155,-24.22434,-25.393063,-26.578701,-31.160206,-28.878468,-37.0978,-30.999414,-43.07847,-32.9238,-49.025135,-34.86276,-55.02076,-36.816273,-61.06274,-38.774597,-67.02537,-40.725487,-72.99603,-42.679867,-78.97477,-44.65455,-85.00347,-46.599094,-91.07434,-48.336704,-97.20729,-49.96789,-103.407524,-51.378258,-109.74145,-52.333122,-116.118,-52.52952,-122.0054,-51.39648,-126.46506,-48.389225,-128.31844,-43.167324,-127.971085,-36.729595,-126.66372,-30.40855,-124.92931,-24.201063,-122.611946,-18.331602,-119.35717,-13.07521,-114.95383,-8.756746,-109.83768,-5.294911,-104.10929,-2.7700255,-97.93023,-1.183047,-92.112175,0.4845373,-94.69251,3.579138,-97.500046,6.8664947,-99.29998,10.531031,-99.944115,14.417817,-99.55427,18.404007,-98.04302,22.290993,-95.9397,26.034824,-93.61937,29.936197,-90.90507,33.72343,-87.83799,37.26831,-84.22113,40.26592,-80.37592,42.862103,-76.2592,44.948223,-71.91291,46.606224,-67.42264,47.968082,-62.851955,49.176846,-58.15199,50.015438,-53.383408,50.292706,-48.64341,49.9584,-44.039486,48.98317,-39.72298,47.352306,-35.87248,44.94661,-32.56692,41.786854,-29.727198,38.200153,-27.2834,34.28071,-24.98823,30.326399,-22.827671,26.204264,-20.909958,22.05741,-18.310497,18.824112
xx_403,0.0017533106,18.493681,17.738874,21.147175,20.506857,23.350578,24.288116,25.359985,28.45702,27.450342,32.379463,29.795841,36.12514,32.353134,39.98573,35.416515,43.01782,38.71312,45.72602,42.630596,48.009846,46.910545,49.019714,51.47406,49.5325,56.215275,49.4794,60.785107,48.54072,65.28643,47.671154,69.73126,46.707314,74.06549,45.793446,78.32825,44.103893,82.22366,41.90394,85.83626,39.096745,89.16218,36.136265,92.2747,32.556377,94.87259,28.911692,97.348465,25.355337,98.93101,21.309237,99.83919,17.177465,98.83887,12.951562,97.101814,9.142416,94.84972,5.672688,92.12022,2.6666238,98.21923,0.9980192,104.07992,-1.1803817,109.498215,-4.211945,114.24093,-8.258761,118.64492,-12.870955,121.92344,-18.174734,124.67622,-23.775589,125.960396,-30.21279,126.703575,-36.489285,127.11158,-43.155243,126.50662,-49.383545,123.41891,-54.374626,117.933174,-56.413612,111.27789,-56.517784,104.81646,-55.353947,98.47636,-53.811638,92.27025,-51.94743,86.14028,-49.880123,80.06464,-47.722374,74.03092,-45.33302,68.07338,-42.6591,62.154686,-40.2108,56.245155,-37.622543,50.259926,-35.288883,44.215458,-32.81415,38.333004,-30.388575,32.379192,-27.911354,26.639412,-25.23887,20.750292,-22.604723,-20.306713,-23.1823,-26.275753,-25.781578,-32.08874,-28.511173,-38.1052,-30.986029,-44.144585,-33.508656,-50.314533,-35.783207,-56.126633,-38.342186,-62.33404,-40.655506,-68.26334,-43.27592,-74.26364,-45.624493,-80.38247,-48.082592,-86.59895,-50.267807,-92.90543,-52.24311,-99.2665,-54.094925,-105.76638,-55.485672,-112.549545,-56.28602,-118.81067,-55.601326,-124.49904,-53.068554,-127.38377,-47.91063,-127.89838,-41.460064,-127.07024,-34.92194,-125.85899,-28.362694,-123.95422,-22.088009,-121.02922,-16.490688,-117.65001,-11.281706,-112.31283,-7.4468384,-107.63317,-3.2185948,-101.58097,-0.7882064,-95.52863,1.1701126,-89.469864,2.5562143,-92.29174,5.691094,-95.08736,8.916598,-97.61294,12.724706,-98.41286,16.458792,-98.47489,20.564812,-97.49619,24.512737,-95.3897,28.286652,-93.17656,32.017536,-90.43496,35.58114,-86.901596,38.78346,-83.49393,41.62689,-79.535866,43.91109,-75.27969,45.600723,-70.75438,46.983757,-66.04525,47.724224,-61.495396,48.384796,-56.83001,49.297146,-52.153015,49.60143,-47.63,48.986946,-43.04846,48.471302,-38.895992,46.47452,-35.289253,43.814262,-32.18261,40.529564,-29.771574,36.536404,-27.719645,32.497166,-25.563475,28.519724,-23.732056,24.322512,-22.059654,19.932835,-19.127857,17.29082
xx_404,0.0039744303,18.773989,16.290382,21.32744,19.451052,23.228075,23.621645,25.200623,27.63857,27.390175,31.569921,29.84469,35.54174,32.460857,39.17071,35.585938,42.331253,39.319763,44.92815,43.441566,46.904507,47.917747,47.99181,52.52527,48.473896,57.19649,48.37416,61.798603,47.631207,66.38305,46.716877,70.90926,45.74347,75.28056,44.54731,79.419914,42.72357,83.329735,40.49608,86.89518,37.781242,90.06167,34.577343,92.847916,31.132288,95.20912,27.3589,97.11467,23.546816,98.04375,19.440836,98.014915,15.428503,97.011116,11.561769,94.76199,7.9736457,91.69435,4.775032,89.12876,1.8171101,95.12474,0.5458939,101.76195,-0.59112376,107.633575,-3.3180387,113.1479,-6.7105017,118.17327,-10.7783785,122.20586,-15.749934,125.37051,-21.432323,127.61564,-27.578135,129.12758,-34.095245,130.15082,-40.513687,129.79541,-47.068714,126.449974,-51.742588,120.61664,-53.92176,113.71591,-54.054295,106.946365,-53.19086,100.29195,-51.922684,93.78967,-50.21851,87.43894,-48.325558,81.023476,-46.233753,74.73137,-44.028175,68.396194,-41.647274,62.125637,-39.385567,55.8666,-37.185463,49.7148,-34.954945,43.45469,-32.635338,37.351486,-30.280504,31.267246,-27.617113,25.268751,-24.988607,19.263123,-22.616535,-19.95208,-22.861456,-25.92322,-25.458054,-31.984783,-28.218102,-38.140163,-30.75703,-44.376316,-33.152397,-50.564587,-35.36785,-56.791668,-37.67795,-62.998936,-39.91697,-69.17484,-42.165146,-75.37126,-44.460648,-81.684265,-46.745186,-88.02059,-48.757374,-94.4559,-50.59181,-100.9594,-52.19459,-107.53379,-53.47118,-114.29518,-54.178112,-120.96504,-53.6666,-126.32192,-51.05124,-129.58379,-46.281544,-129.86618,-39.885265,-128.81557,-33.36595,-126.94635,-27.012892,-124.57194,-20.98227,-121.340775,-15.433246,-117.24827,-10.432591,-112.35137,-6.4024425,-106.603935,-3.0307078,-100.85482,-0.40747142,-94.43939,0.8033503,-88.656815,2.1418118,-91.47209,5.0512996,-94.569016,8.223269,-96.67137,11.741516,-97.6586,15.543165,-97.778694,19.590092,-96.84126,23.571535,-95.204704,27.527878,-92.533295,31.089901,-89.958626,34.727264,-86.857994,37.811172,-83.263145,40.646793,-79.43244,43.01003,-75.19714,44.584984,-70.853516,46.031784,-66.248116,46.814346,-61.65243,47.588985,-56.95616,48.175423,-52.33544,48.35473,-47.737762,47.684635,-43.295944,46.426453,-39.201557,44.502403,-35.57485,41.927757,-32.4072,38.531517,-29.717611,34.80684,-27.28289,30.885672,-25.066513,26.863697,-23.139605,22.775549,-21.468851,18.517113,-18.755594,15.636899
xx_405,0.0015501489,19.457745,19.833658,21.894001,22.012423,24.072548,25.831932,26.365831,29.701208,28.502499,33.694103,30.904432,37.393215,33.839165,41.090538,36.903828,44.18809,40.59842,46.51951,44.823677,48.408897,49.17211,49.819805,53.706806,50.50831,58.399548,50.463768,62.947144,49.805206,67.61492,49.09296,72.16394,48.294155,76.59753,47.036747,80.73405,45.3,84.53714,42.89173,87.926476,39.894135,90.67656,36.39955,93.597565,32.716225,96.43831,29.208841,98.65111,25.192118,100.51197,21.234535,100.73353,16.754202,99.675125,12.470783,97.46839,8.701148,94.69823,5.2947803,91.97203,2.3636682,97.27883,0.4410805,103.42755,-1.1207892,108.78548,-4.432091,113.21168,-9.059106,117.15156,-14.1649475,120.76266,-19.453201,123.20296,-25.469938,124.45398,-31.856089,124.756195,-38.617928,124.754074,-45.26804,123.648796,-51.759586,120.76371,-56.88765,115.337265,-59.300896,108.911896,-58.814365,102.59976,-57.41474,96.32078,-55.39672,90.28507,-53.307793,84.21897,-50.73483,78.460976,-49.033737,72.55004,-46.105583,66.698875,-43.587627,60.70631,-40.77845,54.676212,-38.22927,48.609463,-35.61559,42.552197,-33.227203,36.67836,-30.551702,30.67897,-27.903585,25.314968,-24.604433,19.606667,-21.618286,-19.298355,-21.933165,-25.091589,-24.321226,-30.782166,-27.50005,-36.52705,-30.25939,-42.492607,-32.96571,-48.631687,-35.381435,-54.732895,-37.924698,-60.566025,-40.41334,-66.54777,-43.115505,-72.497086,-45.78937,-78.52581,-48.49603,-84.64787,-50.786777,-90.82411,-53.104496,-96.97787,-55.35003,-103.151566,-57.376953,-109.65976,-58.87207,-116.00409,-58.922157,-121.37468,-56.19518,-123.71561,-50.45654,-124.65934,-43.94574,-124.32399,-37.30724,-124.05636,-30.58231,-122.564186,-24.354153,-120.1709,-18.31075,-116.33951,-13.116077,-112.50397,-7.836965,-107.6168,-3.528819,-102.232605,-0.5340975,-95.66486,0.9474813,-89.509895,2.1973114,-92.22646,5.0781946,-95.534485,8.121035,-98.130066,11.793419,-99.74371,15.880239,-99.88459,20.220526,-98.78057,24.326609,-96.93175,28.296465,-94.28527,32.21722,-91.76015,35.868988,-88.81703,39.417774,-85.57724,42.634094,-81.87294,45.228344,-77.6684,47.319878,-73.30604,48.882313,-68.71033,49.52614,-63.99816,50.47195,-59.264107,51.107677,-54.53158,51.374825,-49.950287,50.633648,-45.397522,49.698963,-41.241714,47.533188,-37.639523,44.947117,-34.416878,41.971275,-31.427593,38.3104,-28.627216,34.663635,-26.26961,30.771637,-23.814009,26.876165,-21.555304,22.988003,-18.68647,20.985043
xx_406,0.0021267761,20.284891,22.337996,22.547663,25.253332,25.020353,29.313221,26.996761,33.2941,29.243382,37.20214,31.764318,40.858253,34.887524,44.137333,38.28882,46.89663,42.365486,48.55053,46.944042,49.934746,51.444134,50.470436,55.859566,50.85359,60.59537,50.438248,65.313805,49.390907,69.40346,48.39426,74.11814,47.169525,78.245804,45.479755,82.15416,43.118637,85.8607,40.535305,89.148125,37.16456,91.824,33.63275,94.735794,30.335356,97.35182,26.469572,99.012314,22.47167,100.124306,18.521688,99.279755,14.38442,98.012566,10.530299,95.719,7.2203193,91.76124,4.7294683,90.27799,2.1161268,95.578026,0.59097904,101.89144,-1.1610742,107.27908,-4.1285067,112.54582,-7.7527547,116.741646,-12.746576,119.81361,-18.103218,122.106544,-24.250156,123.55921,-30.548843,124.03059,-37.2268,124.251724,-43.719433,123.51515,-49.98416,120.4536,-54.830082,115.42189,-57.175644,109.24431,-57.202106,103.20267,-55.887165,96.96508,-54.03485,90.83052,-51.927574,84.88063,-49.766235,78.87823,-47.39835,73.004974,-44.829266,67.09984,-42.422787,61.093727,-39.89574,55.159206,-37.525795,49.104668,-34.957508,43.3066,-32.74862,37.319237,-30.0205,31.405712,-27.52972,25.752338,-24.304117,19.984938,-21.428885,-21.391266,-21.995836,-27.028574,-24.865032,-32.77597,-27.888363,-38.616283,-30.603241,-44.40536,-33.111237,-50.25426,-35.403572,-55.97084,-37.762714,-62.015137,-40.28856,-67.94294,-42.81347,-73.73866,-45.250633,-79.690605,-47.770527,-85.71748,-50.23053,-91.63064,-52.459286,-97.91514,-54.55858,-103.96012,-56.338272,-110.12485,-57.67397,-116.238625,-57.711926,-121.09509,-55.256798,-124.415565,-50.49554,-124.87844,-44.15875,-124.48945,-37.629417,-123.932625,-30.950544,-122.577675,-24.564943,-120.17158,-18.52371,-116.55008,-13.033951,-112.446754,-8.340714,-107.23147,-4.0406566,-102.02203,-1.4239893,-95.63377,0.38924766,-90.6999,1.7256402,-93.002174,4.4239197,-96.73815,7.197045,-98.88414,10.683068,-99.81377,14.675609,-99.931366,18.90496,-99.262794,23.006798,-96.53364,26.852882,-94.17135,30.627728,-91.33399,34.212147,-88.071495,37.629566,-84.68258,40.649643,-81.02791,43.49352,-76.85114,45.48669,-72.60018,47.17003,-68.05216,48.08723,-63.60322,49.45634,-58.870518,50.182957,-54.08281,50.15835,-49.755665,49.862892,-44.97249,48.555977,-40.768063,47.18607,-36.88217,44.965683,-33.87365,41.42143,-31.357843,37.828445,-28.902748,34.112637,-26.901382,29.933426,-24.746193,25.542944,-22.171165,22.58219,-19.456715,19.397028
xx_407,0.005298508,21.175135,22.234592,24.079931,25.280016,26.175146,28.76468,28.609314,32.47611,30.693155,36.467995,33.113678,40.009983,36.202633,43.128613,39.88751,45.27072,44.11579,46.520977,48.324196,47.52886,52.84905,47.98746,57.388405,47.647957,61.58007,46.80314,65.95788,45.77709,70.18281,44.73411,74.477646,43.573437,78.43747,42.24415,82.40329,40.280453,85.897934,37.86834,89.016975,34.89306,92.57053,32.23776,95.11712,28.818562,97.48725,25.160557,98.700066,21.210554,99.1279,17.386734,98.438896,13.633561,96.78739,10.317279,94.20402,7.2483087,91.36782,4.630796,88.10044,2.026115,93.721115,0.2596185,99.965385,-1.5820253,106.21222,-3.8824527,112.11464,-6.839204,116.73028,-11.470036,120.74728,-16.478483,123.80001,-22.241722,125.969765,-28.581799,126.84005,-35.23325,127.22078,-41.891167,126.56343,-48.507835,123.973625,-53.75243,118.00608,-55.848785,111.239105,-55.68869,104.59945,-54.24232,98.03091,-52.52008,91.855034,-50.56458,85.381256,-48.37396,79.36496,-46.05497,73.06888,-43.38997,66.885,-40.79725,60.69868,-38.221653,54.59876,-35.63289,48.464813,-33.195587,42.70028,-30.737543,36.678898,-27.823748,30.88548,-24.90833,25.026373,-21.497387,19.142323,-18.228996,-19.30781,-18.139322,-25.244526,-20.948076,-31.129957,-24.318459,-37.156364,-27.534662,-43.51785,-30.532837,-49.831905,-33.250576,-56.15349,-36.122227,-62.626293,-38.792137,-68.84332,-41.519176,-74.98763,-44.073353,-81.29661,-46.667427,-87.69572,-49.229225,-94.15219,-51.399303,-100.64138,-53.34351,-107.37858,-55.072926,-113.96117,-56.1174,-120.52956,-55.6253,-125.295944,-52.391544,-127.85194,-47.560772,-127.948555,-40.88816,-127.510025,-34.321228,-125.880455,-27.64965,-122.90228,-21.432955,-119.305786,-16.09393,-115.19835,-10.910959,-109.14817,-7.6061554,-103.43534,-4.507824,-97.159515,-2.169672,-91.0122,-0.18050212,-85.07682,1.6069151,-88.686035,4.0341444,-91.47942,6.5170956,-94.43302,9.3283615,-96.59398,12.381431,-97.88392,16.135326,-97.91059,19.954962,-97.10145,23.876068,-96.215645,27.63663,-93.9137,31.383944,-90.80984,34.88097,-87.14821,37.506454,-83.70154,40.36815,-79.71744,42.922222,-75.23964,44.407536,-71.03019,45.540714,-66.50621,46.47382,-61.83129,47.100876,-57.036236,47.88962,-52.33605,48.101604,-47.65255,47.03967,-43.05203,46.08045,-39.145645,43.66469,-35.331905,40.726105,-32.392715,37.256138,-29.79876,33.51067,-27.408417,29.247438,-24.85327,25.30285,-22.721504,21.83929,-19.609745,19.461025
